trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type,timepoint
139752,11:43:00,11:43:00,HAE,6,0,0,1
139752,11:49:00,11:49:00,WBL,7,0,0,1
139752,12:08:00,12:08:00,BAL,8,0,0,1
139753,12:40:00,12:40:00,WAS,1,0,0,1
139753,12:52:00,12:52:00,NCR,2,0,0,1
139753,13:00:00,13:00:00,BWE,3,0,0,1
139753,13:06:00,13:06:00,OTN,4,0,0,1
139753,13:14:00,13:14:00,BWI,5,0,0,1
139753,13:20:00,13:20:00,HAE,6,0,0,1
139753,13:27:00,13:27:00,WBL,7,0,0,1
139753,13:39:00,13:39:00,BAL,8,0,0,1
139754,12:40:00,12:40:00,WAS,1,0,0,1
139754,12:52:00,12:52:00,NCR,2,0,0,1
139754,13:00:00,13:00:00,BWE,3,0,0,1
139754,13:06:00,13:06:00,OTN,4,0,0,1
139754,13:14:00,13:14:00,BWI,5,0,0,1
139754,13:20:00,13:20:00,HAE,6,0,0,1
139754,13:27:00,13:27:00,WBL,7,0,0,1
139754,13:39:00,13:39:00,BAL,8,0,0,1
139755,12:30:00,12:30:00,WAS,1,0,0,1
139755,12:42:00,12:42:00,NCR,2,0,0,1
139755,12:50:00,12:50:00,BWE,3,0,0,1
139755,12:56:00,12:56:00,OTN,4,0,0,1
139755,13:04:00,13:04:00,BWI,5,0,0,1
139755,13:10:00,13:10:00,HAE,6,0,0,1
139755,13:16:00,13:16:00,WBL,7,0,0,1
139755,13:28:00,13:28:00,BAL,8,0,0,1
139756,16:28:00,16:28:00,WAS,1,0,0,1
139756,16:39:00,16:39:00,NCR,2,0,0,1
139756,16:47:00,16:47:00,BWE,3,0,0,1
139756,16:53:00,16:53:00,OTN,4,0,0,1
139756,17:05:00,17:05:00,BWI,5,0,0,1
139756,17:11:00,17:11:00,HAE,6,0,0,1
139756,17:18:00,17:18:00,WBL,7,0,0,1
139756,17:28:00,17:28:00,BAL,8,0,0,1
139757,16:28:00,16:28:00,WAS,1,0,0,1
139757,16:39:00,16:39:00,NCR,2,0,0,1
139757,16:47:00,16:47:00,BWE,3,0,0,1
139757,16:53:00,16:53:00,OTN,4,0,0,1
139757,17:05:00,17:05:00,BWI,5,0,0,1
139757,17:11:00,17:11:00,HAE,6,0,0,1
139757,17:18:00,17:18:00,WBL,7,0,0,1
139757,17:28:00,17:28:00,BAL,8,0,0,1
139758,16:30:00,16:30:00,WAS,1,0,0,1
139758,16:41:00,16:41:00,NCR,2,0,0,1
139758,16:49:00,16:49:00,BWE,3,0,0,1
139758,16:55:00,16:55:00,OTN,4,0,0,1
139758,17:07:00,17:07:00,BWI,5,0,0,1
139758,17:13:00,17:13:00,HAE,6,0,0,1
139758,17:19:00,17:19:00,WBL,7,0,0,1
139758,17:29:00,17:29:00,BAL,8,0,0,1
139759,17:28:00,17:28:00,WAS,1,0,0,1
139759,17:39:00,17:39:00,NCR,2,0,0,1
139759,17:47:00,17:47:00,BWE,3,0,0,1
139759,17:53:00,17:53:00,OTN,4,0,0,1
139759,18:01:00,18:01:00,BWI,5,0,0,1
139759,18:07:00,18:07:00,HAE,6,0,0,1
139759,18:14:00,18:14:00,WBL,7,0,0,1
139759,18:28:00,18:28:00,BAL,8,0,0,1
139760,17:28:00,17:28:00,WAS,1,0,0,1
139760,17:39:00,17:39:00,NCR,2,0,0,1
139760,17:47:00,17:47:00,BWE,3,0,0,1
139760,17:53:00,17:53:00,OTN,4,0,0,1
139760,18:01:00,18:01:00,BWI,5,0,0,1
139760,18:07:00,18:07:00,HAE,6,0,0,1
139760,18:14:00,18:14:00,WBL,7,0,0,1
139760,18:28:00,18:28:00,BAL,8,0,0,1
139761,17:30:00,17:30:00,WAS,1,0,0,1
139761,17:41:00,17:41:00,NCR,2,0,0,1
139761,17:49:00,17:49:00,BWE,3,0,0,1
139761,17:55:00,17:55:00,OTN,4,0,0,1
139761,18:03:00,18:03:00,BWI,5,0,0,1
139761,18:09:00,18:09:00,HAE,6,0,0,1
139761,18:15:00,18:15:00,WBL,7,0,0,1
139761,18:33:00,18:33:00,BAL,8,0,0,1
139762,15:30:00,15:30:00,WAS,1,0,0,1
139762,15:41:00,15:41:00,NCR,2,0,0,1
139762,15:49:00,15:49:00,BWE,3,0,0,1
139762,15:55:00,15:55:00,OTN,4,0,0,1
139762,16:03:00,16:03:00,BWI,5,0,0,1
139762,16:09:00,16:09:00,HAE,6,0,0,1
139762,16:16:00,16:16:00,WBL,7,0,0,1
139762,16:31:00,16:36:00,BAL,8,0,0,1
139762,17:02:00,17:02:00,MSA,9,1,0,1
139763,15:30:00,15:30:00,WAS,1,0,0,1
139763,15:41:00,15:41:00,NCR,2,0,0,1
139763,15:49:00,15:49:00,BWE,3,0,0,1
139763,15:55:00,15:55:00,OTN,4,0,0,1
139763,16:03:00,16:03:00,BWI,5,0,0,1
139763,16:09:00,16:09:00,HAE,6,0,0,1
139763,16:16:00,16:16:00,WBL,7,0,0,1
139763,16:31:00,16:36:00,BAL,8,0,0,1
139763,17:02:00,17:02:00,MSA,9,1,0,1
139764,15:30:00,15:30:00,WAS,1,0,0,1
139764,15:41:00,15:41:00,NCR,2,0,0,1
139764,15:49:00,15:49:00,BWE,3,0,0,1
139764,15:55:00,15:55:00,OTN,4,0,0,1
139764,16:03:00,16:03:00,BWI,5,0,0,1
139764,16:09:00,16:09:00,HAE,6,0,0,1
139764,16:15:00,16:15:00,WBL,7,0,0,1
139764,16:30:00,16:35:00,BAL,8,0,0,1
139764,17:01:00,17:01:00,MSA,9,1,0,1
139765,21:30:00,21:30:00,WAS,1,0,0,1
139765,21:41:00,21:41:00,NCR,2,0,0,1
139765,21:49:00,21:49:00,BWE,3,0,0,1
139765,21:55:00,21:55:00,OTN,4,0,0,1
139765,22:03:00,22:03:00,BWI,5,0,0,1
139765,22:09:00,22:09:00,HAE,6,0,0,1
139765,22:16:00,22:16:00,WBL,7,0,0,1
139765,22:34:00,22:36:00,BAL,8,0,0,1
139765,23:02:00,23:02:00,MSA,9,1,0,1
139766,21:30:00,21:30:00,WAS,1,0,0,1
139766,21:41:00,21:41:00,NCR,2,0,0,1
139766,21:49:00,21:49:00,BWE,3,0,0,1
139766,21:55:00,21:55:00,OTN,4,0,0,1
139766,22:03:00,22:03:00,BWI,5,0,0,1
139766,22:09:00,22:09:00,HAE,6,0,0,1
139766,22:16:00,22:16:00,WBL,7,0,0,1
139766,22:34:00,22:36:00,BAL,8,0,0,1
139766,23:02:00,23:02:00,MSA,9,1,0,1
139767,21:30:00,21:30:00,WAS,1,0,0,1
139767,21:41:00,21:41:00,NCR,2,0,0,1
139767,21:49:00,21:49:00,BWE,3,0,0,1
139767,21:55:00,21:55:00,OTN,4,0,0,1
139767,22:03:00,22:03:00,BWI,5,0,0,1
139767,22:09:00,22:09:00,HAE,6,0,0,1
139767,22:15:00,22:15:00,WBL,7,0,0,1
139767,22:33:00,22:35:00,BAL,8,0,0,1
139767,23:01:00,23:01:00,MSA,9,1,0,1
139768,22:55:00,22:55:00,WAS,1,0,0,1
139768,23:06:00,23:06:00,NCR,2,0,0,1
139768,23:14:00,23:14:00,BWE,3,0,0,1
139768,23:20:00,23:20:00,OTN,4,0,0,1
139768,23:28:00,23:28:00,BWI,5,0,0,1
139768,23:34:00,23:34:00,HAE,6,0,0,1
139768,23:41:00,23:41:00,WBL,7,0,0,1
139768,23:56:00,23:56:00,BAL,8,0,0,1
139768,24:22:00,24:22:00,MSA,9,1,0,1
139769,22:55:00,22:55:00,WAS,1,0,0,1
139769,23:06:00,23:06:00,NCR,2,0,0,1
139769,23:14:00,23:14:00,BWE,3,0,0,1
139769,23:20:00,23:20:00,OTN,4,0,0,1
139769,23:28:00,23:28:00,BWI,5,0,0,1
139769,23:34:00,23:34:00,HAE,6,0,0,1
139769,23:41:00,23:41:00,WBL,7,0,0,1
139769,23:56:00,23:56:00,BAL,8,0,0,1
139769,24:22:00,24:22:00,MSA,9,1,0,1
139770,22:55:00,22:55:00,WAS,1,0,0,1
139770,23:06:00,23:06:00,NCR,2,0,0,1
139770,23:14:00,23:14:00,BWE,3,0,0,1
139770,23:20:00,23:20:00,OTN,4,0,0,1
139770,23:28:00,23:28:00,BWI,5,0,0,1
139770,23:34:00,23:34:00,HAE,6,0,0,1
139770,23:40:00,23:40:00,WBL,7,0,0,1
139770,23:55:00,23:55:00,BAL,8,0,0,1
139770,24:21:00,24:21:00,MSA,9,1,0,1
139771,19:25:00,19:25:00,WAS,1,0,0,1
139771,19:36:00,19:36:00,NCR,2,0,0,1
139771,19:44:00,19:44:00,BWE,3,0,0,1
139771,19:50:00,19:50:00,OTN,4,0,0,1
139771,19:58:00,19:58:00,BWI,5,0,0,1
139771,20:04:00,20:04:00,HAE,6,0,0,1
139771,20:11:00,20:11:00,WBL,7,0,0,1
139771,20:31:00,20:31:00,BAL,8,0,0,1
139772,19:25:00,19:25:00,WAS,1,0,0,1
139772,19:36:00,19:36:00,NCR,2,0,0,1
139772,19:44:00,19:44:00,BWE,3,0,0,1
139772,19:50:00,19:50:00,OTN,4,0,0,1
139772,19:58:00,19:58:00,BWI,5,0,0,1
139772,20:04:00,20:04:00,HAE,6,0,0,1
139772,20:11:00,20:11:00,WBL,7,0,0,1
139772,20:31:00,20:31:00,BAL,8,0,0,1
139773,19:30:00,19:30:00,WAS,1,0,0,1
139773,19:41:00,19:41:00,NCR,2,0,0,1
139773,19:49:00,19:49:00,BWE,3,0,0,1
139773,19:55:00,19:55:00,OTN,4,0,0,1
139773,20:03:00,20:03:00,BWI,5,0,0,1
139773,20:09:00,20:09:00,HAE,6,0,0,1
139773,20:15:00,20:15:00,WBL,7,0,0,1
139773,20:35:00,20:35:00,BAL,8,0,0,1
139786,10:15:00,10:15:00,SFC,1,0,1,1
139786,10:45:00,10:45:00,EMY,2,0,0,1
139787,10:15:00,10:15:00,SFC,1,0,1,1
139787,10:45:00,10:45:00,EMY,2,0,0,1
139789,17:45:00,17:45:00,LAX,1,0,0,1
139789,18:05:00,18:05:00,GDL,2,0,1,1
139789,20:50:00,20:50:00,BFD,3,0,0,1
139790,16:45:00,16:45:00,LAX,1,0,0,1
139790,17:05:00,17:05:00,GDL,2,0,1,1
139790,20:50:00,20:50:00,BFD,3,0,0,1
139791,17:45:00,17:45:00,LAX,1,0,0,1
139791,18:05:00,18:05:00,GDL,2,0,1,1
139791,20:50:00,20:50:00,BFD,3,0,0,1
139792,15:55:00,15:55:00,LAX,1,0,0,1
139792,16:15:00,16:15:00,GDL,2,0,1,1
139792,18:55:00,18:55:00,BFD,3,0,0,1
139793,15:10:00,15:10:00,LAX,1,0,0,1
139793,15:30:00,15:30:00,GDL,2,0,1,1
139793,18:55:00,18:55:00,BFD,3,0,0,1
139794,15:55:00,15:55:00,LAX,1,0,0,1
139794,16:15:00,16:15:00,GDL,2,0,1,1
139794,18:55:00,18:55:00,BFD,3,0,0,1
139795,13:55:00,13:55:00,SNB,1,0,0,1
139795,14:15:00,14:15:00,RIV,2,0,0,1
139795,14:40:00,14:40:00,ONA,3,0,0,1
139795,15:05:00,15:05:00,CLM,4,0,0,1
139795,15:45:00,15:45:00,PAS,5,0,0,1
139795,16:10:00,16:10:00,LCA,6,0,0,1
139795,18:30:00,18:30:00,BFD,7,0,0,1
139796,12:55:00,12:55:00,SNB,1,0,0,1
139796,13:15:00,13:15:00,RIV,2,0,0,1
139796,13:40:00,13:40:00,ONA,3,0,0,1
139796,14:05:00,14:05:00,CLM,4,0,0,1
139796,14:45:00,14:45:00,PAS,5,0,0,1
139796,15:10:00,15:10:00,LCA,6,0,0,1
139796,18:30:00,18:30:00,BFD,7,0,0,1
139797,13:55:00,13:55:00,SNB,1,0,0,1
139797,14:15:00,14:15:00,RIV,2,0,0,1
139797,14:40:00,14:40:00,ONA,3,0,0,1
139797,15:05:00,15:05:00,CLM,4,0,0,1
139797,15:45:00,15:45:00,PAS,5,0,0,1
139797,16:10:00,16:10:00,LCA,6,0,0,1
139797,18:30:00,18:30:00,BFD,7,0,0,1
139798,14:55:00,14:55:00,SMN,1,0,0,1
139798,15:25:00,15:25:00,WES,2,0,1,1
139798,16:00:00,16:00:00,VNC,3,0,0,1
139798,16:20:00,16:20:00,BUR,4,0,0,1
139798,16:45:00,16:45:00,NHL,5,0,0,1
139798,18:55:00,18:55:00,BFD,6,0,0,1
139799,14:10:00,14:10:00,SMN,1,0,0,1
139799,14:40:00,14:40:00,WES,2,0,1,1
139799,15:15:00,15:15:00,VNC,3,0,0,1
139799,15:35:00,15:35:00,BUR,4,0,0,1
139799,16:00:00,16:00:00,NHL,5,0,0,1
139799,18:55:00,18:55:00,BFD,6,0,0,1
139800,14:55:00,14:55:00,SMN,1,0,0,1
139800,15:25:00,15:25:00,WES,2,0,1,1
139800,16:00:00,16:00:00,VNC,3,0,0,1
139800,16:20:00,16:20:00,BUR,4,0,0,1
139800,16:45:00,16:45:00,NHL,5,0,0,1
139800,18:55:00,18:55:00,BFD,6,0,0,1
139801,12:15:00,12:15:00,LVS,1,0,0,1
139801,12:35:00,12:35:00,LVT,2,0,1,1
139801,15:07:00,15:30:00,BBS,3,0,0,1
139801,15:38:00,15:38:00,BAR,4,0,0,1
139801,16:55:00,16:55:00,MOJ,5,0,0,1
139801,17:23:00,17:23:00,TEH,6,0,0,1
139801,18:22:00,19:05:00,BFD,7,0,0,1
139801,20:40:00,20:40:00,FIL,8,0,0,1
139801,20:52:00,20:52:00,SAP,9,0,0,1
139801,21:22:00,21:22:00,OXN,10,0,0,1
139801,21:42:00,21:42:00,VEC,11,0,0,1
139801,22:07:00,22:07:00,CPN,12,0,0,1
139801,22:30:00,22:35:00,SBA,13,0,0,1
139801,22:55:00,22:55:00,SBU,14,0,0,1
139802,11:15:00,11:15:00,LVS,1,0,0,1
139802,11:35:00,11:35:00,LVT,2,0,1,1
139802,14:07:00,14:30:00,BBS,3,0,0,1
139802,14:38:00,14:38:00,BAR,4,0,0,1
139802,15:55:00,15:55:00,MOJ,5,0,0,1
139802,16:23:00,16:23:00,TEH,6,0,0,1
139802,18:22:00,19:05:00,BFD,7,0,0,1
139802,20:40:00,20:40:00,FIL,8,0,0,1
139802,20:52:00,20:52:00,SAP,9,0,0,1
139802,21:22:00,21:22:00,OXN,10,0,0,1
139802,21:42:00,21:42:00,VEC,11,0,0,1
139802,22:07:00,22:07:00,CPN,12,0,0,1
139802,22:30:00,22:35:00,SBA,13,0,0,1
139802,22:55:00,22:55:00,SBU,14,0,0,1
139803,12:15:00,12:15:00,LVS,1,0,0,1
139803,12:35:00,12:35:00,LVT,2,0,1,1
139803,15:07:00,15:30:00,BBS,3,0,0,1
139803,15:38:00,15:38:00,BAR,4,0,0,1
139803,16:55:00,16:55:00,MOJ,5,0,0,1
139803,17:23:00,17:23:00,TEH,6,0,0,1
139803,18:22:00,19:05:00,BFD,7,0,0,1
139803,20:40:00,20:40:00,FIL,8,0,0,1
139803,20:52:00,20:52:00,SAP,9,0,0,1
139803,21:22:00,21:22:00,OXN,10,0,0,1
139803,21:42:00,21:42:00,VEC,11,0,0,1
139803,22:07:00,22:07:00,CPN,12,0,0,1
139803,22:30:00,22:35:00,SBA,13,0,0,1
139803,22:55:00,22:55:00,SBU,14,0,0,1
139804,14:25:00,14:25:00,SBU,1,0,0,1
139804,14:45:00,14:55:00,SBA,2,0,0,1
139804,15:13:00,15:13:00,CPN,3,0,0,1
139804,15:34:00,15:34:00,VEC,4,0,0,1
139804,15:53:00,15:53:00,OXN,5,0,0,1
139804,16:19:00,16:19:00,SAP,6,0,0,1
139804,16:32:00,16:32:00,FIL,7,0,0,1
139804,18:20:00,19:05:00,BFD,8,0,0,1
139804,19:50:00,19:50:00,TEH,9,0,0,1
139804,20:14:00,20:14:00,MOJ,10,0,0,1
139804,21:26:00,21:26:00,BAR,11,0,0,1
139804,21:36:00,22:05:00,BBS,12,0,0,1
139804,24:28:00,24:28:00,LVT,13,1,0,1
139804,24:45:00,24:45:00,LVS,14,0,0,1
139805,13:25:00,13:25:00,SBU,1,0,0,1
139805,13:45:00,13:55:00,SBA,2,0,0,1
139805,14:13:00,14:13:00,CPN,3,0,0,1
139805,14:34:00,14:34:00,VEC,4,0,0,1
139805,14:53:00,14:53:00,OXN,5,0,0,1
139805,15:19:00,15:19:00,SAP,6,0,0,1
139805,15:32:00,15:32:00,FIL,7,0,0,1
139805,18:20:00,19:05:00,BFD,8,0,0,1
139805,19:50:00,19:50:00,TEH,9,0,0,1
139805,20:14:00,20:14:00,MOJ,10,0,0,1
139805,21:26:00,21:26:00,BAR,11,0,0,1
139805,21:36:00,22:05:00,BBS,12,0,0,1
139805,24:28:00,24:28:00,LVT,13,1,0,1
139805,24:45:00,24:45:00,LVS,14,0,0,1
139806,14:25:00,14:25:00,SBU,1,0,0,1
139806,14:45:00,14:55:00,SBA,2,0,0,1
139806,15:13:00,15:13:00,CPN,3,0,0,1
139806,15:34:00,15:34:00,VEC,4,0,0,1
139806,15:53:00,15:53:00,OXN,5,0,0,1
139806,16:19:00,16:19:00,SAP,6,0,0,1
139806,16:32:00,16:32:00,FIL,7,0,0,1
139806,18:20:00,19:05:00,BFD,8,0,0,1
139806,19:50:00,19:50:00,TEH,9,0,0,1
139806,20:14:00,20:14:00,MOJ,10,0,0,1
139806,21:26:00,21:26:00,BAR,11,0,0,1
139806,21:36:00,22:05:00,BBS,12,0,0,1
139806,24:28:00,24:28:00,LVT,13,1,0,1
139806,24:45:00,24:45:00,LVS,14,0,0,1
139830,6:30:00,6:30:00,RGH,1,0,0,1
139830,6:40:00,6:42:00,CYN,2,0,0,1
139830,7:00:00,7:02:00,DNC,3,0,0,1
139830,7:59:00,8:01:00,GRO,4,0,0,1
139830,8:58:00,8:59:00,KAN,5,0,0,1
139830,9:28:00,9:28:00,CLT,6,0,0,1
139832,10:25:00,10:25:00,CLT,1,0,0,1
139832,10:49:00,10:50:00,KAN,2,0,0,1
139832,11:05:00,11:06:00,SAL,3,0,0,1
139832,11:39:00,11:40:00,HPT,4,0,0,1
139832,11:57:00,11:59:00,GRO,5,0,0,1
139832,12:20:00,12:21:00,BNC,6,0,0,1
139832,13:00:00,13:02:00,DNC,7,0,0,1
139832,13:26:00,13:28:00,CYN,8,0,0,1
139832,13:41:00,13:41:00,RGH,9,0,0,1
139834,10:00:00,10:00:00,RGH,1,0,0,1
139834,10:10:00,10:12:00,CYN,2,0,0,1
139834,10:30:00,10:32:00,DNC,3,0,0,1
139834,11:07:00,11:08:00,BNC,4,0,0,1
139834,11:33:00,11:35:00,GRO,5,0,0,1
139834,11:51:00,11:52:00,HPT,6,0,0,1
139834,12:24:00,12:25:00,SAL,7,0,0,1
139834,12:41:00,12:42:00,KAN,8,0,0,1
139834,13:10:00,13:10:00,CLT,9,0,0,1
139836,14:20:00,14:20:00,CLT,1,0,0,1
139836,14:44:00,14:45:00,KAN,2,0,0,1
139836,15:00:00,15:01:00,SAL,3,0,0,1
139836,15:34:00,15:35:00,HPT,4,0,0,1
139836,15:52:00,15:54:00,GRO,5,0,0,1
139836,16:14:00,16:15:00,BNC,6,0,0,1
139836,16:59:00,17:01:00,DNC,7,0,0,1
139836,17:20:00,17:22:00,CYN,8,0,0,1
139836,17:36:00,17:36:00,RGH,9,0,0,1
139838,12:45:00,12:45:00,RGH,1,0,0,1
139838,12:55:00,12:57:00,CYN,2,0,0,1
139838,13:15:00,13:17:00,DNC,3,0,0,1
139838,13:54:00,13:55:00,BNC,4,0,0,1
139838,14:18:00,14:20:00,GRO,5,0,0,1
139838,14:36:00,14:37:00,HPT,6,0,0,1
139838,15:10:00,15:11:00,SAL,7,0,0,1
139838,15:26:00,15:27:00,KAN,8,0,0,1
139838,15:55:00,15:55:00,CLT,9,0,0,1
139840,17:00:00,17:00:00,CLT,1,0,0,1
139840,17:24:00,17:25:00,KAN,2,0,0,1
139840,18:23:00,18:25:00,GRO,3,0,0,1
139840,19:21:00,19:23:00,DNC,4,0,0,1
139840,19:43:00,19:45:00,CYN,5,0,0,1
139840,19:59:00,19:59:00,RGH,6,0,0,1
139842,15:15:00,15:15:00,RGH,1,0,0,1
139842,15:25:00,15:27:00,CYN,2,0,0,1
139842,15:45:00,15:47:00,DNC,3,0,0,1
139842,16:25:00,16:26:00,BNC,4,0,0,1
139842,16:49:00,16:51:00,GRO,5,0,0,1
139842,17:07:00,17:08:00,HPT,6,0,0,1
139842,17:40:00,17:41:00,SAL,7,0,0,1
139842,18:21:00,18:21:00,CLT,8,0,0,1
139844,19:45:00,19:45:00,CLT,1,0,0,1
139844,20:21:00,20:22:00,SAL,2,0,0,1
139844,20:55:00,20:56:00,HPT,3,0,0,1
139844,21:13:00,21:15:00,GRO,4,0,0,1
139844,21:36:00,21:37:00,BNC,5,0,0,1
139844,22:15:00,22:17:00,DNC,6,0,0,1
139844,22:36:00,22:38:00,CYN,7,0,0,1
139844,22:52:00,22:52:00,RGH,8,0,0,1
139863,6:45:00,6:45:00,CLT,1,0,0,1
139863,7:09:00,7:10:00,KAN,2,0,0,1
139863,7:26:00,7:28:00,SAL,3,0,0,1
139863,8:01:00,8:02:00,HPT,4,0,0,1
139863,8:20:00,8:24:00,GRO,5,0,0,1
139863,8:44:00,8:46:00,BNC,6,0,0,1
139863,9:23:00,9:27:00,DNC,7,0,0,1
139863,9:45:00,9:47:00,CYN,8,0,0,1
139863,10:05:00,10:13:00,RGH,9,0,0,1
139863,10:46:00,10:48:00,SSM,10,0,0,1
139863,11:14:00,11:18:00,WLN,11,0,0,1
139863,11:35:00,11:40:00,RMT,12,0,0,1
139863,13:09:00,13:11:00,PTB,13,0,0,1
139863,14:04:00,14:11:00,RVR,14,0,0,1
139863,15:03:00,15:07:00,FBG,15,0,0,1
139863,15:27:00,15:29:00,QAN,16,0,0,1
139863,16:00:00,16:03:00,ALX,17,0,0,1
139863,16:31:00,17:15:00,WAS,18,0,0,1
139863,17:47:00,17:50:00,BAL,19,0,0,1
139863,18:36:00,18:39:00,WIL,20,0,0,1
139863,19:00:00,19:04:00,PHL,21,0,0,1
139863,19:32:00,19:35:00,TRE,22,0,0,1
139863,20:14:00,20:14:00,NWK,23,1,0,1
139863,20:37:00,20:37:00,NYP,24,0,0,1
139864,6:45:00,6:45:00,CLT,1,0,0,1
139864,7:09:00,7:10:00,KAN,2,0,0,1
139864,7:26:00,7:28:00,SAL,3,0,0,1
139864,8:01:00,8:02:00,HPT,4,0,0,1
139864,8:20:00,8:24:00,GRO,5,0,0,1
139864,8:44:00,8:46:00,BNC,6,0,0,1
139864,9:23:00,9:27:00,DNC,7,0,0,1
139864,9:45:00,9:47:00,CYN,8,0,0,1
139864,10:05:00,10:13:00,RGH,9,0,0,1
139864,10:46:00,10:48:00,SSM,10,0,0,1
139864,11:14:00,11:18:00,WLN,11,0,0,1
139864,11:35:00,11:40:00,RMT,12,0,0,1
139864,13:09:00,13:11:00,PTB,13,0,0,1
139864,14:04:00,14:11:00,RVR,14,0,0,1
139864,15:03:00,15:07:00,FBG,15,0,0,1
139864,15:27:00,15:29:00,QAN,16,0,0,1
139864,16:00:00,16:03:00,ALX,17,0,0,1
139864,16:31:00,17:15:00,WAS,18,1,0,1
139864,17:47:00,17:50:00,BAL,19,1,0,1
139864,18:36:00,18:39:00,WIL,20,1,0,1
139864,19:00:00,19:04:00,PHL,21,1,0,1
139864,19:32:00,19:35:00,TRE,22,1,0,1
139864,20:14:00,20:14:00,NWK,23,1,0,1
139864,20:37:00,20:37:00,NYP,24,0,0,1
139865,6:40:00,6:40:00,CLT,1,0,0,1
139865,7:04:00,7:05:00,KAN,2,0,0,1
139865,7:21:00,7:23:00,SAL,3,0,0,1
139865,7:56:00,7:57:00,HPT,4,0,0,1
139865,8:15:00,8:19:00,GRO,5,0,0,1
139865,8:39:00,8:41:00,BNC,6,0,0,1
139865,9:18:00,9:22:00,DNC,7,0,0,1
139865,9:40:00,9:42:00,CYN,8,0,0,1
139865,10:00:00,10:08:00,RGH,9,0,0,1
139865,10:41:00,10:43:00,SSM,10,0,0,1
139865,11:09:00,11:13:00,WLN,11,0,0,1
139865,11:30:00,11:35:00,RMT,12,0,0,1
139865,13:04:00,13:06:00,PTB,13,0,0,1
139865,14:00:00,14:07:00,RVR,14,0,0,1
139865,15:00:00,15:04:00,FBG,15,0,0,1
139865,15:25:00,15:27:00,QAN,16,0,0,1
139865,15:59:00,16:02:00,ALX,17,0,0,1
139865,16:39:00,17:15:00,WAS,18,1,0,1
139865,17:47:00,17:50:00,BAL,19,1,0,1
139865,18:36:00,18:39:00,WIL,20,1,0,1
139865,19:00:00,19:04:00,PHL,21,1,0,1
139865,19:32:00,19:35:00,TRE,22,1,0,1
139865,20:14:00,20:14:00,NWK,23,1,0,1
139865,20:37:00,20:37:00,NYP,24,0,0,1
139866,6:40:00,6:40:00,CLT,1,0,0,1
139866,7:04:00,7:05:00,KAN,2,0,0,1
139866,7:21:00,7:23:00,SAL,3,0,0,1
139866,7:56:00,7:57:00,HPT,4,0,0,1
139866,8:15:00,8:19:00,GRO,5,0,0,1
139866,8:39:00,8:41:00,BNC,6,0,0,1
139866,9:18:00,9:22:00,DNC,7,0,0,1
139866,9:40:00,9:42:00,CYN,8,0,0,1
139866,10:00:00,10:08:00,RGH,9,0,0,1
139866,10:41:00,10:43:00,SSM,10,0,0,1
139866,11:09:00,11:13:00,WLN,11,0,0,1
139866,11:30:00,11:35:00,RMT,12,0,0,1
139866,13:04:00,13:06:00,PTB,13,0,0,1
139866,14:00:00,14:07:00,RVR,14,0,0,1
139866,15:00:00,15:04:00,FBG,15,0,0,1
139866,15:25:00,15:27:00,QAN,16,0,0,1
139866,15:59:00,16:02:00,ALX,17,0,0,1
139866,16:39:00,17:15:00,WAS,18,0,0,1
139866,17:47:00,17:50:00,BAL,19,0,0,1
139866,18:36:00,18:39:00,WIL,20,0,0,1
139866,19:00:00,19:04:00,PHL,21,0,0,1
139866,19:32:00,19:35:00,TRE,22,0,0,1
139866,20:12:00,20:12:00,NWK,23,1,0,1
139866,20:35:00,20:35:00,NYP,24,0,0,1
139867,6:45:00,6:45:00,CLT,1,0,0,1
139867,7:09:00,7:10:00,KAN,2,0,0,1
139867,7:26:00,7:28:00,SAL,3,0,0,1
139867,8:01:00,8:02:00,HPT,4,0,0,1
139867,8:20:00,8:24:00,GRO,5,0,0,1
139867,8:44:00,8:46:00,BNC,6,0,0,1
139867,9:23:00,9:27:00,DNC,7,0,0,1
139867,9:45:00,9:47:00,CYN,8,0,0,1
139867,10:05:00,10:13:00,RGH,9,0,0,1
139867,10:46:00,10:48:00,SSM,10,0,0,1
139867,11:14:00,11:18:00,WLN,11,0,0,1
139867,11:35:00,11:40:00,RMT,12,0,0,1
139867,13:09:00,13:11:00,PTB,13,0,0,1
139867,14:04:00,14:11:00,RVR,14,0,0,1
139867,15:03:00,15:07:00,FBG,15,0,0,1
139867,15:27:00,15:29:00,QAN,16,0,0,1
139867,16:00:00,16:03:00,ALX,17,0,0,1
139867,16:31:00,17:15:00,WAS,18,1,0,1
139867,17:47:00,17:50:00,BAL,19,1,0,1
139867,18:36:00,18:39:00,WIL,20,1,0,1
139867,19:00:00,19:04:00,PHL,21,1,0,1
139867,19:32:00,19:35:00,TRE,22,1,0,1
139867,20:14:00,20:14:00,NWK,23,1,0,1
139867,20:37:00,20:37:00,NYP,24,0,0,1
139868,6:45:00,6:45:00,CLT,1,0,0,1
139868,7:09:00,7:10:00,KAN,2,0,0,1
139868,7:26:00,7:28:00,SAL,3,0,0,1
139868,8:01:00,8:02:00,HPT,4,0,0,1
139868,8:20:00,8:24:00,GRO,5,0,0,1
139868,8:44:00,8:46:00,BNC,6,0,0,1
139868,9:23:00,9:27:00,DNC,7,0,0,1
